Transaction_ID,Date,Time,Item_Name,Category,Quantity,Unit_Price,Unit_Cost,Discount_Applied,Total_Amount
10903,2023-07-23,05:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,17.0,459.0
10350,2023-07-23,07:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
10350,2023-07-23,07:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
12484,2023-07-23,08:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
12484,2023-07-23,08:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
16622,2023-07-23,08:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
16622,2023-07-23,08:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
19120,2023-07-23,16:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
19120,2023-07-23,16:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,17.0,153.0
19344,2023-07-23,16:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,46.0,184.0
19344,2023-07-23,16:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
10928,2023-07-23,17:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,18.0,324.0
10928,2023-07-23,17:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
19842,2023-07-23,17:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
19842,2023-07-23,17:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
18681,2023-07-23,18:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
18681,2023-07-23,18:00:00,Cold Coffee,Cold Beverages,3,90,25,18.0,216.0
21642,2023-07-23,21:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
21642,2023-07-23,21:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,34.0,136.0
13530,2023-07-23,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
13530,2023-07-23,23:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
12821,2023-07-24,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
12821,2023-07-24,01:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
18798,2023-07-24,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,23.0,414.0
18798,2023-07-24,01:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
18683,2023-07-24,02:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
18683,2023-07-24,02:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
10228,2023-07-24,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
10228,2023-07-24,03:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
12612,2023-07-24,07:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
12612,2023-07-24,07:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
19163,2023-07-24,07:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
19163,2023-07-24,07:00:00,Virgin Mojito,Mocktails,2,110,30,11.0,198.0
12554,2023-07-24,08:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
12554,2023-07-24,08:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
16428,2023-07-24,08:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
16428,2023-07-24,08:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
12571,2023-07-24,09:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
12571,2023-07-24,09:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
20683,2023-07-24,09:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
20683,2023-07-24,09:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
19077,2023-07-24,12:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
19077,2023-07-24,12:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
19077,2023-07-24,12:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
21476,2023-07-24,16:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
21476,2023-07-24,16:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
14138,2023-07-24,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
14138,2023-07-24,19:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
17195,2023-07-24,19:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
17195,2023-07-24,19:00:00,Chilli Baby Corn (dry),Starter,1,160,50,0.0,160.0
12295,2023-07-24,20:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
12295,2023-07-24,20:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
11457,2023-07-25,02:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
11457,2023-07-25,02:00:00,Cold Coffee,Cold Beverages,2,90,25,9.0,162.0
11457,2023-07-25,02:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
18167,2023-07-25,02:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
18167,2023-07-25,02:00:00,Virgin Mojito,Mocktails,1,110,30,22.0,88.0
20375,2023-07-25,05:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,23.0,414.0
20375,2023-07-25,05:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
10210,2023-07-25,07:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
10210,2023-07-25,07:00:00,Cold Coffee,Cold Beverages,3,90,25,9.0,243.0
11822,2023-07-25,07:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,46.0,184.0
11822,2023-07-25,07:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
15043,2023-07-25,07:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
15043,2023-07-25,07:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
15960,2023-07-25,10:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
17546,2023-07-25,10:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
17546,2023-07-25,10:00:00,Virgin Mojito,Mocktails,1,110,30,11.0,99.0
11750,2023-07-25,15:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
11750,2023-07-25,15:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
15843,2023-07-25,16:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
15843,2023-07-25,16:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
12069,2023-07-25,17:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
12069,2023-07-25,17:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
21837,2023-07-25,17:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
21837,2023-07-25,17:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
14648,2023-07-25,18:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
14648,2023-07-25,18:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
18951,2023-07-25,18:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
18951,2023-07-25,18:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
13720,2023-07-25,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
13720,2023-07-25,19:00:00,Virgin Mojito,Mocktails,1,110,30,11.0,99.0
15415,2023-07-25,19:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
15415,2023-07-25,19:00:00,Virgin Mojito,Mocktails,1,110,30,22.0,88.0
16488,2023-07-25,23:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
16488,2023-07-25,23:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
15151,2023-07-26,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
15151,2023-07-26,01:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
16986,2023-07-26,02:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
16986,2023-07-26,02:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
18715,2023-07-26,04:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
18715,2023-07-26,04:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,36.0,432.0
18715,2023-07-26,04:00:00,Virgin Mojito,Mocktails,1,110,30,22.0,88.0
16183,2023-07-26,05:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
16183,2023-07-26,05:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
16451,2023-07-26,05:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
16451,2023-07-26,05:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
19334,2023-07-26,06:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
19334,2023-07-26,06:00:00,Virgin Mojito,Mocktails,1,110,30,11.0,99.0
11456,2023-07-26,07:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
11456,2023-07-26,07:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
13347,2023-07-26,08:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,18.0,486.0
13347,2023-07-26,08:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,17.0,306.0
13813,2023-07-26,11:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
13813,2023-07-26,11:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
11080,2023-07-26,12:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
11080,2023-07-26,12:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
20501,2023-07-26,13:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
20501,2023-07-26,13:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
10426,2023-07-26,16:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
10426,2023-07-26,16:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
10426,2023-07-26,16:00:00,Chilli Baby Corn (dry),Starter,3,160,50,16.0,432.0
13905,2023-07-26,16:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
13905,2023-07-26,16:00:00,Cold Coffee,Cold Beverages,1,90,25,9.0,81.0
20037,2023-07-26,16:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
20037,2023-07-26,16:00:00,Cold Coffee,Cold Beverages,1,90,25,9.0,81.0
21530,2023-07-26,18:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
21530,2023-07-26,18:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
17557,2023-07-26,21:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
17557,2023-07-26,21:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
11132,2023-07-26,23:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,18.0,486.0
11132,2023-07-26,23:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
16461,2023-07-27,02:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
16461,2023-07-27,02:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
18554,2023-07-27,04:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
18554,2023-07-27,04:00:00,Chilli Baby Corn (dry),Starter,2,160,50,16.0,288.0
18554,2023-07-27,04:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,36.0,432.0
20599,2023-07-27,04:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
20599,2023-07-27,04:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
17763,2023-07-27,06:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
17763,2023-07-27,06:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
11740,2023-07-27,07:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,46.0,184.0
11740,2023-07-27,07:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
19772,2023-07-27,07:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
19772,2023-07-27,07:00:00,Cold Coffee,Cold Beverages,3,90,25,18.0,216.0
21994,2023-07-27,08:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
21994,2023-07-27,08:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
16688,2023-07-27,11:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,18.0,162.0
16688,2023-07-27,11:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,34.0,136.0
12892,2023-07-27,12:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
12892,2023-07-27,12:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
20917,2023-07-27,15:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
20917,2023-07-27,15:00:00,Cold Coffee,Cold Beverages,3,90,25,18.0,216.0
12707,2023-07-27,17:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,23.0,414.0
12707,2023-07-27,17:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
17939,2023-07-27,19:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
17939,2023-07-27,19:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
17939,2023-07-27,19:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
13833,2023-07-27,20:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
13833,2023-07-27,20:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,0.0,170.0
13467,2023-07-27,22:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,34.0,408.0
13467,2023-07-27,22:00:00,Chilli Baby Corn (dry),Starter,3,160,50,16.0,432.0
13467,2023-07-27,22:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
13941,2023-07-27,22:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
13941,2023-07-27,22:00:00,Virgin Mojito,Mocktails,1,110,30,22.0,88.0
14418,2023-07-27,22:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
14418,2023-07-27,22:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
14418,2023-07-27,22:00:00,Cold Coffee,Cold Beverages,3,90,25,18.0,216.0
13040,2023-07-28,00:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
13040,2023-07-28,00:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
13238,2023-07-28,00:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,18.0,324.0
10086,2023-07-28,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
10086,2023-07-28,01:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
10627,2023-07-28,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,23.0,414.0
10627,2023-07-28,01:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
17378,2023-07-28,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
17378,2023-07-28,01:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
11410,2023-07-28,04:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
11410,2023-07-28,04:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
12891,2023-07-28,05:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,36.0,288.0
12891,2023-07-28,05:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
12891,2023-07-28,05:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
14474,2023-07-28,05:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
14474,2023-07-28,05:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
11922,2023-07-28,08:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
11922,2023-07-28,08:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
13233,2023-07-28,09:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,18.0,324.0
13233,2023-07-28,09:00:00,Cold Coffee,Cold Beverages,3,90,25,9.0,243.0
10435,2023-07-28,11:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,46.0,184.0
10435,2023-07-28,11:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
12108,2023-07-28,11:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
12108,2023-07-28,11:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
19475,2023-07-28,13:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
19475,2023-07-28,13:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
11304,2023-07-28,14:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,23.0,414.0
11304,2023-07-28,14:00:00,Cold Coffee,Cold Beverages,2,90,25,0.0,180.0
15543,2023-07-28,15:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
15543,2023-07-28,15:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
10199,2023-07-28,17:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
10199,2023-07-28,17:00:00,Bbq Fried Wings 6 Pcs.,Snacks,1,170,65,17.0,153.0
19033,2023-07-28,20:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
19033,2023-07-28,20:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
10093,2023-07-28,21:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
10093,2023-07-28,21:00:00,Virgin Mojito,Mocktails,2,110,30,11.0,198.0
11529,2023-07-28,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
11529,2023-07-28,23:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
15313,2023-07-28,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,46.0,184.0
15313,2023-07-28,23:00:00,Virgin Mojito,Mocktails,1,110,30,11.0,99.0
21838,2023-07-29,00:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
21838,2023-07-29,00:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
10311,2023-07-29,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
10311,2023-07-29,03:00:00,Virgin Mojito,Mocktails,2,110,30,22.0,176.0
10766,2023-07-29,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
10766,2023-07-29,03:00:00,Virgin Mojito,Mocktails,3,110,30,22.0,264.0
14708,2023-07-29,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
14708,2023-07-29,03:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
14708,2023-07-29,03:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
17831,2023-07-29,03:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,18.0,324.0
17831,2023-07-29,03:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
17997,2023-07-29,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,23.0,414.0
17997,2023-07-29,03:00:00,Cold Coffee,Cold Beverages,1,90,25,18.0,72.0
18393,2023-07-29,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
18393,2023-07-29,03:00:00,Virgin Mojito,Mocktails,1,110,30,0.0,110.0
21104,2023-07-29,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
21104,2023-07-29,03:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
15612,2023-07-29,06:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,18.0,324.0
15612,2023-07-29,06:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
16275,2023-07-29,07:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
16275,2023-07-29,07:00:00,Cold Coffee,Cold Beverages,3,90,25,18.0,216.0
18763,2023-07-29,09:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,23.0,621.0
18763,2023-07-29,09:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
15001,2023-07-29,12:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
15001,2023-07-29,12:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
11276,2023-07-29,13:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
11276,2023-07-29,13:00:00,Cold Coffee,Cold Beverages,3,90,25,18.0,216.0
18929,2023-07-29,14:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,46.0,184.0
18929,2023-07-29,14:00:00,Cold Coffee,Cold Beverages,2,90,25,9.0,162.0
17772,2023-07-29,18:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
17772,2023-07-29,18:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
16028,2023-07-29,20:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,36.0,144.0
17796,2023-07-29,22:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,46.0,184.0
17796,2023-07-29,22:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
14766,2023-07-30,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
14766,2023-07-30,01:00:00,Virgin Mojito,Mocktails,3,110,30,22.0,264.0
17095,2023-07-30,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
17095,2023-07-30,01:00:00,Virgin Mojito,Mocktails,1,110,30,22.0,88.0
21487,2023-07-30,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
21487,2023-07-30,03:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
12460,2023-07-30,06:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
12460,2023-07-30,06:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
18663,2023-07-30,09:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,0.0,690.0
18663,2023-07-30,09:00:00,Virgin Mojito,Mocktails,3,110,30,0.0,330.0
13011,2023-07-30,11:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,36.0,144.0
13011,2023-07-30,11:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
18301,2023-07-30,12:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,36.0,432.0
18301,2023-07-30,12:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,17.0,306.0
15774,2023-07-30,13:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,18.0,162.0
15774,2023-07-30,13:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
17572,2023-07-30,14:00:00,Cold Coffee,Cold Beverages,3,90,25,0.0,270.0
13458,2023-07-30,16:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
13458,2023-07-30,16:00:00,Cold Coffee,Cold Beverages,3,90,25,9.0,243.0
17740,2023-07-30,16:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
17740,2023-07-30,16:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
10136,2023-07-30,18:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,46.0,368.0
10136,2023-07-30,18:00:00,Virgin Mojito,Mocktails,3,110,30,11.0,297.0
18358,2023-07-30,22:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,0.0,540.0
18358,2023-07-30,22:00:00,Bbq Fried Wings 6 Pcs.,Snacks,3,170,65,0.0,510.0
15081,2023-07-30,23:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,0.0,230.0
15081,2023-07-30,23:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
17028,2023-07-31,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
17028,2023-07-31,01:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
21521,2023-07-31,01:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,1,230,90,23.0,207.0
21521,2023-07-31,01:00:00,Cold Coffee,Cold Beverages,2,90,25,18.0,144.0
15009,2023-07-31,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,3,230,90,46.0,552.0
15009,2023-07-31,03:00:00,Cold Coffee,Cold Beverages,1,90,25,0.0,90.0
21149,2023-07-31,03:00:00,Chicken Lollipop 6pcs,Starter,3,180,70,36.0,432.0
21149,2023-07-31,03:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,34.0,272.0
21149,2023-07-31,03:00:00,Chicken Pepper Bbq Pizza (Medium),Pizza,2,230,90,0.0,460.0
17033,2023-07-31,04:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
17033,2023-07-31,04:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,34.0,272.0
13463,2023-07-31,07:00:00,Chicken Lollipop 6pcs,Starter,1,180,70,0.0,180.0
13463,2023-07-31,07:00:00,Virgin Mojito,Mocktails,2,110,30,0.0,220.0
13875,2023-07-31,07:00:00,Chicken Lollipop 6pcs,Starter,2,180,70,0.0,360.0
13875,2023-07-31,07:00:00,Bbq Fried Wings 6 Pcs.,Snacks,2,170,65,0.0,340.0
