Date,Item_Name,Category,Forecasted_Prep_Qty,Actual_Demand_Qty,Spoiled_Qty,Unit_Cost,Salvage_Value
2024-11-12,Chilli Baby Corn (dry),Starter,30,30,0,50,0
2024-11-12,Chicken Pepper Bbq Pizza (Medium),Pizza,31,28,3,90,0
2024-11-12,Bbq Fried Wings 6 Pcs.,Snacks,19,22,0,65,0
2024-11-12,Cold Coffee,Cold Beverages,12,18,0,25,0
2024-11-12,Virgin Mojito,Mocktails,22,20,2,30,0
2024-11-13,Chicken Lollipop 6pcs,Starter,26,22,4,70,0
2024-11-13,Chilli Baby Corn (dry),Starter,23,30,0,50,0
2024-11-13,Chicken Pepper Bbq Pizza (Medium),Pizza,41,35,6,90,0
2024-11-13,Bbq Fried Wings 6 Pcs.,Snacks,26,22,4,65,0
2024-11-13,Cold Coffee,Cold Beverages,25,23,2,25,0
2024-11-13,Virgin Mojito,Mocktails,13,19,0,30,0
2024-11-14,Chicken Lollipop 6pcs,Starter,27,26,1,70,0
2024-11-14,Chilli Baby Corn (dry),Starter,23,26,0,50,0
2024-11-14,Chicken Pepper Bbq Pizza (Medium),Pizza,29,26,3,90,0
2024-11-14,Bbq Fried Wings 6 Pcs.,Snacks,31,29,2,65,0
2024-11-14,Cold Coffee,Cold Beverages,31,24,7,25,0
2024-11-14,Virgin Mojito,Mocktails,24,20,4,30,0
2024-11-15,Chicken Lollipop 6pcs,Starter,43,39,4,70,0
2024-11-15,Chilli Baby Corn (dry),Starter,28,28,0,50,0
2024-11-15,Chicken Pepper Bbq Pizza (Medium),Pizza,33,38,0,90,0
2024-11-15,Bbq Fried Wings 6 Pcs.,Snacks,22,22,0,65,0
2024-11-15,Cold Coffee,Cold Beverages,42,39,3,25,0
2024-11-15,Virgin Mojito,Mocktails,22,22,0,30,0
2024-11-16,Chicken Lollipop 6pcs,Starter,24,25,0,70,0
2024-11-16,Chilli Baby Corn (dry),Starter,33,37,0,50,0
2024-11-16,Chicken Pepper Bbq Pizza (Medium),Pizza,48,42,6,90,0
2024-11-16,Bbq Fried Wings 6 Pcs.,Snacks,38,38,0,65,0
2024-11-16,Cold Coffee,Cold Beverages,23,28,0,25,0
2024-11-16,Virgin Mojito,Mocktails,29,25,4,30,0
2024-11-17,Chicken Lollipop 6pcs,Starter,37,40,0,70,0
2024-11-17,Chilli Baby Corn (dry),Starter,28,27,1,50,0
2024-11-17,Chicken Pepper Bbq Pizza (Medium),Pizza,22,18,4,90,0
2024-11-17,Bbq Fried Wings 6 Pcs.,Snacks,25,24,1,65,0
2024-11-17,Cold Coffee,Cold Beverages,25,26,0,25,0
2024-11-17,Virgin Mojito,Mocktails,29,29,0,30,0
2024-11-18,Chicken Lollipop 6pcs,Starter,26,27,0,70,0
2024-11-18,Chilli Baby Corn (dry),Starter,42,32,10,50,0
2024-11-18,Chicken Pepper Bbq Pizza (Medium),Pizza,37,31,6,90,0
2024-11-18,Bbq Fried Wings 6 Pcs.,Snacks,20,18,2,65,0
2024-11-18,Cold Coffee,Cold Beverages,16,21,0,25,0
2024-11-18,Virgin Mojito,Mocktails,31,24,7,30,0
2024-11-19,Chicken Lollipop 6pcs,Starter,40,37,3,70,0
2024-11-19,Chilli Baby Corn (dry),Starter,18,17,1,50,0
2024-11-19,Chicken Pepper Bbq Pizza (Medium),Pizza,34,32,2,90,0
2024-11-19,Bbq Fried Wings 6 Pcs.,Snacks,13,15,0,65,0
2024-11-19,Cold Coffee,Cold Beverages,33,29,4,25,0
2024-11-19,Virgin Mojito,Mocktails,13,12,1,30,0
2024-11-20,Chicken Lollipop 6pcs,Starter,37,31,6,70,0
2024-11-20,Chilli Baby Corn (dry),Starter,39,35,4,50,0
2024-11-20,Chicken Pepper Bbq Pizza (Medium),Pizza,16,23,0,90,0
2024-11-20,Bbq Fried Wings 6 Pcs.,Snacks,33,26,7,65,0
2024-11-20,Cold Coffee,Cold Beverages,46,41,5,25,0
2024-11-20,Virgin Mojito,Mocktails,36,33,3,30,0
2024-11-21,Chicken Lollipop 6pcs,Starter,26,25,1,70,0
2024-11-21,Chilli Baby Corn (dry),Starter,41,43,0,50,0
2024-11-21,Chicken Pepper Bbq Pizza (Medium),Pizza,42,42,0,90,0
2024-11-21,Bbq Fried Wings 6 Pcs.,Snacks,35,40,0,65,0
2024-11-21,Cold Coffee,Cold Beverages,33,34,0,25,0
2024-11-21,Virgin Mojito,Mocktails,21,18,3,30,0
2024-11-22,Chicken Lollipop 6pcs,Starter,36,38,0,70,0
2024-11-22,Chilli Baby Corn (dry),Starter,19,18,1,50,0
2024-11-22,Chicken Pepper Bbq Pizza (Medium),Pizza,33,29,4,90,0
2024-11-22,Bbq Fried Wings 6 Pcs.,Snacks,38,37,1,65,0
2024-11-22,Cold Coffee,Cold Beverages,47,44,3,25,0
2024-11-22,Virgin Mojito,Mocktails,21,27,0,30,0
2024-11-23,Chicken Lollipop 6pcs,Starter,27,27,0,70,0
2024-11-23,Chilli Baby Corn (dry),Starter,41,37,4,50,0
2024-11-23,Chicken Pepper Bbq Pizza (Medium),Pizza,22,20,2,90,0
2024-11-23,Bbq Fried Wings 6 Pcs.,Snacks,44,35,9,65,0
2024-11-23,Cold Coffee,Cold Beverages,42,37,5,25,0
2024-11-23,Virgin Mojito,Mocktails,33,30,3,30,0
2024-11-24,Chicken Lollipop 6pcs,Starter,35,39,0,70,0
2024-11-24,Chilli Baby Corn (dry),Starter,26,27,0,50,0
2024-11-24,Chicken Pepper Bbq Pizza (Medium),Pizza,41,33,8,90,0
2024-11-24,Bbq Fried Wings 6 Pcs.,Snacks,16,25,0,65,0
2024-11-24,Cold Coffee,Cold Beverages,32,26,6,25,0
2024-11-24,Virgin Mojito,Mocktails,38,34,4,30,0
2024-11-25,Chicken Lollipop 6pcs,Starter,23,27,0,70,0
2024-11-25,Chilli Baby Corn (dry),Starter,32,34,0,50,0
2024-11-25,Chicken Pepper Bbq Pizza (Medium),Pizza,51,47,4,90,0
2024-11-25,Bbq Fried Wings 6 Pcs.,Snacks,24,25,0,65,0
2024-11-25,Cold Coffee,Cold Beverages,29,29,0,25,0
2024-11-25,Virgin Mojito,Mocktails,40,38,2,30,0
2024-11-26,Chicken Lollipop 6pcs,Starter,35,24,11,70,0
2024-11-26,Chilli Baby Corn (dry),Starter,35,30,5,50,0
2024-11-26,Chicken Pepper Bbq Pizza (Medium),Pizza,28,25,3,90,0
2024-11-26,Bbq Fried Wings 6 Pcs.,Snacks,25,32,0,65,0
2024-11-26,Cold Coffee,Cold Beverages,54,46,8,25,0
2024-11-26,Virgin Mojito,Mocktails,23,26,0,30,0
2024-11-27,Chicken Lollipop 6pcs,Starter,34,32,2,70,0
2024-11-27,Chilli Baby Corn (dry),Starter,34,32,2,50,0
2024-11-27,Chicken Pepper Bbq Pizza (Medium),Pizza,43,34,9,90,0
2024-11-27,Bbq Fried Wings 6 Pcs.,Snacks,31,34,0,65,0
2024-11-27,Cold Coffee,Cold Beverages,50,40,10,25,0
2024-11-27,Virgin Mojito,Mocktails,52,55,0,30,0
2024-11-28,Chicken Lollipop 6pcs,Starter,23,31,0,70,0
2024-11-28,Chilli Baby Corn (dry),Starter,34,34,0,50,0
2024-11-28,Chicken Pepper Bbq Pizza (Medium),Pizza,44,45,0,90,0
2024-11-28,Bbq Fried Wings 6 Pcs.,Snacks,16,16,0,65,0
2024-11-28,Cold Coffee,Cold Beverages,19,14,5,25,0
2024-11-28,Virgin Mojito,Mocktails,15,13,2,30,0
2024-11-29,Chicken Lollipop 6pcs,Starter,13,13,0,70,0
2024-11-29,Chilli Baby Corn (dry),Starter,46,43,3,50,0
2024-11-29,Chicken Pepper Bbq Pizza (Medium),Pizza,24,23,1,90,0
2024-11-29,Bbq Fried Wings 6 Pcs.,Snacks,34,30,4,65,0
2024-11-29,Cold Coffee,Cold Beverages,23,19,4,25,0
2024-11-29,Virgin Mojito,Mocktails,7,8,0,30,0
2024-11-30,Chicken Lollipop 6pcs,Starter,31,26,5,70,0
2024-11-30,Chilli Baby Corn (dry),Starter,25,30,0,50,0
2024-11-30,Chicken Pepper Bbq Pizza (Medium),Pizza,24,22,2,90,0
2024-11-30,Bbq Fried Wings 6 Pcs.,Snacks,29,29,0,65,0
2024-11-30,Cold Coffee,Cold Beverages,31,26,5,25,0
2024-11-30,Virgin Mojito,Mocktails,26,25,1,30,0
2024-12-01,Chicken Lollipop 6pcs,Starter,42,47,0,70,0
2024-12-01,Chilli Baby Corn (dry),Starter,20,15,5,50,0
2024-12-01,Chicken Pepper Bbq Pizza (Medium),Pizza,24,24,0,90,0
2024-12-01,Bbq Fried Wings 6 Pcs.,Snacks,23,23,0,65,0
2024-12-01,Cold Coffee,Cold Beverages,48,42,6,25,0
2024-12-01,Virgin Mojito,Mocktails,31,36,0,30,0
2024-12-02,Chicken Lollipop 6pcs,Starter,8,20,0,70,0
2024-12-02,Chilli Baby Corn (dry),Starter,29,23,6,50,0
2024-12-02,Chicken Pepper Bbq Pizza (Medium),Pizza,34,34,0,90,0
2024-12-02,Bbq Fried Wings 6 Pcs.,Snacks,28,29,0,65,0
2024-12-02,Cold Coffee,Cold Beverages,36,31,5,25,0
2024-12-02,Virgin Mojito,Mocktails,20,17,3,30,0
2024-12-03,Chicken Lollipop 6pcs,Starter,37,37,0,70,0
2024-12-03,Chilli Baby Corn (dry),Starter,51,35,16,50,0
2024-12-03,Chicken Pepper Bbq Pizza (Medium),Pizza,32,29,3,90,0
2024-12-03,Bbq Fried Wings 6 Pcs.,Snacks,26,24,2,65,0
2024-12-03,Cold Coffee,Cold Beverages,35,33,2,25,0
2024-12-03,Virgin Mojito,Mocktails,24,21,3,30,0
2024-12-04,Chicken Lollipop 6pcs,Starter,45,41,4,70,0
2024-12-04,Chilli Baby Corn (dry),Starter,37,37,0,50,0
2024-12-04,Chicken Pepper Bbq Pizza (Medium),Pizza,38,35,3,90,0
2024-12-04,Bbq Fried Wings 6 Pcs.,Snacks,25,22,3,65,0
2024-12-04,Cold Coffee,Cold Beverages,21,22,0,25,0
2024-12-04,Virgin Mojito,Mocktails,34,31,3,30,0
2024-12-05,Chicken Lollipop 6pcs,Starter,27,20,7,70,0
2024-12-05,Chilli Baby Corn (dry),Starter,33,34,0,50,0
2024-12-05,Chicken Pepper Bbq Pizza (Medium),Pizza,18,17,1,90,0
2024-12-05,Bbq Fried Wings 6 Pcs.,Snacks,28,26,2,65,0
2024-12-05,Cold Coffee,Cold Beverages,19,27,0,25,0
2024-12-05,Virgin Mojito,Mocktails,26,26,0,30,0
2024-12-06,Chicken Lollipop 6pcs,Starter,34,35,0,70,0
2024-12-06,Chilli Baby Corn (dry),Starter,36,43,0,50,0
2024-12-06,Chicken Pepper Bbq Pizza (Medium),Pizza,40,40,0,90,0
2024-12-06,Bbq Fried Wings 6 Pcs.,Snacks,38,36,2,65,0
2024-12-06,Cold Coffee,Cold Beverages,39,39,0,25,0
2024-12-06,Virgin Mojito,Mocktails,30,21,9,30,0
2024-12-07,Chicken Lollipop 6pcs,Starter,32,29,3,70,0
2024-12-07,Chilli Baby Corn (dry),Starter,36,39,0,50,0
2024-12-07,Chicken Pepper Bbq Pizza (Medium),Pizza,34,34,0,90,0
2024-12-07,Bbq Fried Wings 6 Pcs.,Snacks,30,28,2,65,0
2024-12-07,Cold Coffee,Cold Beverages,16,17,0,25,0
2024-12-07,Virgin Mojito,Mocktails,46,40,6,30,0
2024-12-08,Chicken Lollipop 6pcs,Starter,32,29,3,70,0
2024-12-08,Chilli Baby Corn (dry),Starter,35,27,8,50,0
2024-12-08,Chicken Pepper Bbq Pizza (Medium),Pizza,31,28,3,90,0
2024-12-08,Bbq Fried Wings 6 Pcs.,Snacks,38,39,0,65,0
2024-12-08,Cold Coffee,Cold Beverages,37,42,0,25,0
2024-12-08,Virgin Mojito,Mocktails,43,43,0,30,0
2024-12-09,Chicken Lollipop 6pcs,Starter,21,28,0,70,0
2024-12-09,Chilli Baby Corn (dry),Starter,23,26,0,50,0
2024-12-09,Chicken Pepper Bbq Pizza (Medium),Pizza,26,25,1,90,0
2024-12-09,Bbq Fried Wings 6 Pcs.,Snacks,40,37,3,65,0
2024-12-09,Cold Coffee,Cold Beverages,29,32,0,25,0
2024-12-09,Virgin Mojito,Mocktails,32,22,10,30,0
2024-12-10,Chicken Lollipop 6pcs,Starter,34,24,10,70,0
2024-12-10,Chilli Baby Corn (dry),Starter,30,28,2,50,0
2024-12-10,Chicken Pepper Bbq Pizza (Medium),Pizza,46,38,8,90,0
2024-12-10,Bbq Fried Wings 6 Pcs.,Snacks,29,29,0,65,0
2024-12-10,Cold Coffee,Cold Beverages,32,29,3,25,0
2024-12-10,Virgin Mojito,Mocktails,39,37,2,30,0
2024-12-11,Chicken Lollipop 6pcs,Starter,44,34,10,70,0
2024-12-11,Chilli Baby Corn (dry),Starter,36,33,3,50,0
2024-12-11,Chicken Pepper Bbq Pizza (Medium),Pizza,6,17,0,90,0
2024-12-11,Bbq Fried Wings 6 Pcs.,Snacks,34,33,1,65,0
2024-12-11,Cold Coffee,Cold Beverages,28,25,3,25,0
2024-12-11,Virgin Mojito,Mocktails,36,29,7,30,0
2024-12-12,Chicken Lollipop 6pcs,Starter,29,30,0,70,0
2024-12-12,Chilli Baby Corn (dry),Starter,37,37,0,50,0
2024-12-12,Chicken Pepper Bbq Pizza (Medium),Pizza,34,34,0,90,0
2024-12-12,Bbq Fried Wings 6 Pcs.,Snacks,26,24,2,65,0
2024-12-12,Cold Coffee,Cold Beverages,34,30,4,25,0
2024-12-12,Virgin Mojito,Mocktails,20,27,0,30,0
2024-12-13,Chicken Lollipop 6pcs,Starter,31,26,5,70,0
2024-12-13,Chilli Baby Corn (dry),Starter,27,27,0,50,0
2024-12-13,Chicken Pepper Bbq Pizza (Medium),Pizza,36,37,0,90,0
2024-12-13,Bbq Fried Wings 6 Pcs.,Snacks,18,17,1,65,0
2024-12-13,Cold Coffee,Cold Beverages,24,26,0,25,0
2024-12-13,Virgin Mojito,Mocktails,32,28,4,30,0
2024-12-14,Chicken Lollipop 6pcs,Starter,32,29,3,70,0
2024-12-14,Chilli Baby Corn (dry),Starter,44,44,0,50,0
2024-12-14,Chicken Pepper Bbq Pizza (Medium),Pizza,32,32,0,90,0
2024-12-14,Bbq Fried Wings 6 Pcs.,Snacks,23,23,0,65,0
2024-12-14,Cold Coffee,Cold Beverages,29,26,3,25,0
2024-12-14,Virgin Mojito,Mocktails,47,48,0,30,0
2024-12-15,Chicken Lollipop 6pcs,Starter,27,26,1,70,0
2024-12-15,Chilli Baby Corn (dry),Starter,36,33,3,50,0
2024-12-15,Chicken Pepper Bbq Pizza (Medium),Pizza,30,40,0,90,0
2024-12-15,Bbq Fried Wings 6 Pcs.,Snacks,10,10,0,65,0
2024-12-15,Cold Coffee,Cold Beverages,33,38,0,25,0
2024-12-15,Virgin Mojito,Mocktails,9,5,4,30,0
2024-12-16,Chicken Lollipop 6pcs,Starter,28,31,0,70,0
2024-12-16,Chilli Baby Corn (dry),Starter,20,22,0,50,0
2024-12-16,Chicken Pepper Bbq Pizza (Medium),Pizza,29,30,0,90,0
2024-12-16,Bbq Fried Wings 6 Pcs.,Snacks,21,33,0,65,0
2024-12-16,Cold Coffee,Cold Beverages,20,23,0,25,0
2024-12-16,Virgin Mojito,Mocktails,27,27,0,30,0
2024-12-17,Chicken Lollipop 6pcs,Starter,29,36,0,70,0
2024-12-17,Chilli Baby Corn (dry),Starter,34,30,4,50,0
2024-12-17,Chicken Pepper Bbq Pizza (Medium),Pizza,44,44,0,90,0
2024-12-17,Bbq Fried Wings 6 Pcs.,Snacks,25,32,0,65,0
2024-12-17,Cold Coffee,Cold Beverages,16,10,6,25,0
2024-12-17,Virgin Mojito,Mocktails,36,29,7,30,0
2024-12-18,Chicken Lollipop 6pcs,Starter,23,19,4,70,0
2024-12-18,Chilli Baby Corn (dry),Starter,48,44,4,50,0
2024-12-18,Chicken Pepper Bbq Pizza (Medium),Pizza,34,32,2,90,0
2024-12-18,Bbq Fried Wings 6 Pcs.,Snacks,25,17,8,65,0
2024-12-18,Cold Coffee,Cold Beverages,29,25,4,25,0
2024-12-18,Virgin Mojito,Mocktails,14,17,0,30,0
2024-12-19,Chicken Lollipop 6pcs,Starter,41,41,0,70,0
2024-12-19,Chilli Baby Corn (dry),Starter,42,41,1,50,0
2024-12-19,Chicken Pepper Bbq Pizza (Medium),Pizza,21,15,6,90,0
2024-12-19,Bbq Fried Wings 6 Pcs.,Snacks,30,25,5,65,0
2024-12-19,Cold Coffee,Cold Beverages,25,30,0,25,0
2024-12-19,Virgin Mojito,Mocktails,43,31,12,30,0
2024-12-20,Chicken Lollipop 6pcs,Starter,34,33,1,70,0
2024-12-20,Chilli Baby Corn (dry),Starter,41,38,3,50,0
2024-12-20,Chicken Pepper Bbq Pizza (Medium),Pizza,28,31,0,90,0
2024-12-20,Bbq Fried Wings 6 Pcs.,Snacks,38,31,7,65,0
2024-12-20,Cold Coffee,Cold Beverages,32,23,9,25,0
2024-12-20,Virgin Mojito,Mocktails,27,29,0,30,0
2024-12-21,Chicken Lollipop 6pcs,Starter,37,37,0,70,0
2024-12-21,Chilli Baby Corn (dry),Starter,36,36,0,50,0
2024-12-21,Chicken Pepper Bbq Pizza (Medium),Pizza,33,29,4,90,0
2024-12-21,Bbq Fried Wings 6 Pcs.,Snacks,25,32,0,65,0
2024-12-21,Cold Coffee,Cold Beverages,27,21,6,25,0
2024-12-21,Virgin Mojito,Mocktails,28,28,0,30,0
2024-12-22,Chicken Lollipop 6pcs,Starter,16,19,0,70,0
2024-12-22,Chilli Baby Corn (dry),Starter,14,13,1,50,0
2024-12-22,Chicken Pepper Bbq Pizza (Medium),Pizza,23,25,0,90,0
2024-12-22,Bbq Fried Wings 6 Pcs.,Snacks,32,29,3,65,0
2024-12-22,Cold Coffee,Cold Beverages,41,46,0,25,0
2024-12-22,Virgin Mojito,Mocktails,45,39,6,30,0
2024-12-23,Chicken Lollipop 6pcs,Starter,26,23,3,70,0
2024-12-23,Chilli Baby Corn (dry),Starter,28,26,2,50,0
2024-12-23,Chicken Pepper Bbq Pizza (Medium),Pizza,47,42,5,90,0
2024-12-23,Bbq Fried Wings 6 Pcs.,Snacks,34,34,0,65,0
2024-12-23,Cold Coffee,Cold Beverages,18,18,0,25,0
2024-12-23,Virgin Mojito,Mocktails,34,39,0,30,0
2024-12-24,Chicken Lollipop 6pcs,Starter,23,21,2,70,0
2024-12-24,Chilli Baby Corn (dry),Starter,21,22,0,50,0
2024-12-24,Chicken Pepper Bbq Pizza (Medium),Pizza,22,26,0,90,0
2024-12-24,Bbq Fried Wings 6 Pcs.,Snacks,27,22,5,65,0
2024-12-24,Cold Coffee,Cold Beverages,14,19,0,25,0
2024-12-24,Virgin Mojito,Mocktails,29,24,5,30,0
2024-12-25,Chicken Lollipop 6pcs,Starter,28,28,0,70,0
2024-12-25,Chilli Baby Corn (dry),Starter,24,30,0,50,0
2024-12-25,Chicken Pepper Bbq Pizza (Medium),Pizza,36,33,3,90,0
2024-12-25,Bbq Fried Wings 6 Pcs.,Snacks,33,26,7,65,0
2024-12-25,Cold Coffee,Cold Beverages,27,20,7,25,0
2024-12-25,Virgin Mojito,Mocktails,31,31,0,30,0
2024-12-26,Chicken Lollipop 6pcs,Starter,30,29,1,70,0
2024-12-26,Chilli Baby Corn (dry),Starter,36,39,0,50,0
2024-12-26,Chicken Pepper Bbq Pizza (Medium),Pizza,30,23,7,90,0
2024-12-26,Bbq Fried Wings 6 Pcs.,Snacks,31,25,6,65,0
2024-12-26,Cold Coffee,Cold Beverages,43,43,0,25,0
2024-12-26,Virgin Mojito,Mocktails,32,35,0,30,0
2024-12-27,Chicken Lollipop 6pcs,Starter,38,36,2,70,0
2024-12-27,Chilli Baby Corn (dry),Starter,32,33,0,50,0
2024-12-27,Chicken Pepper Bbq Pizza (Medium),Pizza,20,16,4,90,0
2024-12-27,Bbq Fried Wings 6 Pcs.,Snacks,13,13,0,65,0
2024-12-27,Cold Coffee,Cold Beverages,39,37,2,25,0
2024-12-27,Virgin Mojito,Mocktails,52,45,7,30,0
2024-12-28,Chicken Lollipop 6pcs,Starter,26,24,2,70,0
2024-12-28,Chilli Baby Corn (dry),Starter,24,29,0,50,0
2024-12-28,Chicken Pepper Bbq Pizza (Medium),Pizza,22,22,0,90,0
2024-12-28,Bbq Fried Wings 6 Pcs.,Snacks,15,13,2,65,0
2024-12-28,Cold Coffee,Cold Beverages,22,28,0,25,0
2024-12-28,Virgin Mojito,Mocktails,38,33,5,30,0
2024-12-29,Chicken Lollipop 6pcs,Starter,31,31,0,70,0
2024-12-29,Chilli Baby Corn (dry),Starter,39,34,5,50,0
2024-12-29,Chicken Pepper Bbq Pizza (Medium),Pizza,30,32,0,90,0
2024-12-29,Bbq Fried Wings 6 Pcs.,Snacks,39,32,7,65,0
2024-12-29,Cold Coffee,Cold Beverages,37,25,12,25,0
2024-12-29,Virgin Mojito,Mocktails,27,25,2,30,0
2024-12-30,Chicken Lollipop 6pcs,Starter,27,24,3,70,0
2024-12-30,Chilli Baby Corn (dry),Starter,16,16,0,50,0
2024-12-30,Chicken Pepper Bbq Pizza (Medium),Pizza,23,21,2,90,0
2024-12-30,Bbq Fried Wings 6 Pcs.,Snacks,42,37,5,65,0
2024-12-30,Cold Coffee,Cold Beverages,23,11,12,25,0
2024-12-30,Virgin Mojito,Mocktails,31,32,0,30,0
2024-12-31,Chicken Lollipop 6pcs,Starter,33,31,2,70,0
2024-12-31,Chilli Baby Corn (dry),Starter,26,24,2,50,0
2024-12-31,Chicken Pepper Bbq Pizza (Medium),Pizza,25,25,0,90,0
2024-12-31,Bbq Fried Wings 6 Pcs.,Snacks,19,24,0,65,0
2024-12-31,Cold Coffee,Cold Beverages,35,31,4,25,0
2024-12-31,Virgin Mojito,Mocktails,40,34,6,30,0
